"CWNS_ID","FACILITY_ID","STATE_CODE","PERMIT_NUMBER","PERMIT_SOURCE","PERMIT_TYPE"
"27003604001",1148302,MN,MN0023655,Non-NPDES,Permit not found in NPDES lookup
"27003804001",1148312,MN,MN0020559,NPDES,Individual Permit
"27003904001",1148316,MN,MNG580150,NPDES,General Permit Covered Facility
"38000052001",1151305,ND,NDG321857,NPDES,General Permit Covered Facility
"38000099001",1151349,ND,NDG320008,NPDES,General Permit Covered Facility
"38000121001",1151368,ND,NDG320435,NPDES,General Permit Covered Facility
"38000249001",1151489,ND,NDG321792,NPDES,General Permit Covered Facility
"37004501001",1153437,NC,NC0025534,NPDES,Individual Permit
"45000217001",1157111,SC,SC0020010,NPDES,Individual Permit
"45000275001",1157178,SC,SC0045462,NPDES,Individual Permit
"45000614030",1157246,SC,SC0040002,NPDES,Individual Permit
"30000073001",1159136,MT,MT0021750,NPDES,Individual Permit
"41000022013",1164288,OR,OR0029777,NPDES,Individual Permit
"41000056001",1164319,OR,"101572",Non-NPDES,State
"47000100001",1165978,TN,TN0020591,NPDES,Individual Permit
"47000480001",1166047,TN,TN0023001,NPDES,Individual Permit
"47000697001",1166086,TN,TN0020753,NPDES,Individual Permit
"47000995001",1166146,TN,TN0024945,NPDES,Individual Permit
"47000996001",1166147,TN,TN0062057,NPDES,Individual Permit
"47001230001",1166184,TN,TN0021105,NPDES,Individual Permit
"47001265001",1166186,TN,TN0061565,NPDES,Individual Permit
"47001325001",1166199,TN,TN0026638,NPDES,Individual Permit
"47001425001",1166215,TN,TN0026409,NPDES,Individual Permit
"22001280001",1168269,LA,LA0047180,NPDES,Individual Permit
"22003100001",1168361,LA,LAG560140,NPDES,General Permit Covered Facility
"22003112001",1168370,LA,LA0033251,NPDES,Individual Permit
"22003165001",1168422,LA,LA0063037,NPDES,Individual Permit
"40000092001",1172504,OK,OK0021512,NPDES,Individual Permit
"40000325001",1172619,OK,OKG580044,Non-NPDES,Permit not found in NPDES lookup
"40000527001",1172743,OK,OKG580014,NPDES,General Permit Covered Facility
"40000714002",1172836,OK,OK0026701,NPDES,Individual Permit
"06003061001",1175428,CA,CA0047364,NPDES,Individual Permit
"06005062001",1175583,CA,CA0079243,NPDES,Individual Permit
"06005064001",1175585,CA,CA0079219,NPDES,Individual Permit
"06008001001",1175945,CA,CA0105350,NPDES,Individual Permit
"46000043001",1179145,SD,SD0020613,NPDES,Individual Permit
"53000207004",1180767,WA,ST0006031,Non-NPDES,State
"53000292003",1180780,WA,WA0037770,NPDES,Individual Permit
"53001720001",1180996,WA,WA0023981,NPDES,Individual Permit
"53002630001",1181098,WA,WA0029386,NPDES,Individual Permit
"48000004003",1182789,TX,TX0078841,NPDES,Individual Permit
"48001003002",1182872,TX,TX0072800,NPDES,Individual Permit
"48001012001",1182883,TX,TX0065013,NPDES,Individual Permit
"48001104004",1182909,TX,TX104902 ,Non-NPDES,Permit not found in NPDES lookup
"48001104004",1182909,TX,TX0047929,NPDES,Individual Permit
"48001129001",1182932,TX,TX0115282,NPDES,Individual Permit
"01000098001",1101930,AL,AL0050644,NPDES,Individual Permit
"01000127002",1101958,AL,AL0059218,NPDES,Individual Permit
"05000152001",1104984,AR,AR0022381,NPDES,Individual Permit
"05000180001",1105011,AR,AR0045284,NPDES,Individual Permit
"05000232001",1105060,AR,AR0033707,NPDES,Individual Permit
"05000538001",1105338,AR,AR0044237,NPDES,Individual Permit
"05000704001",1105501,AR,AR0021377,NPDES,Individual Permit
"13000573001",1109372,GA,GA0026247,NPDES,Individual Permit
"17000010001",1113303,IL,ILG580129,NPDES,General Permit Covered Facility
"17000596001",1113875,IL,IL0063096,NPDES,Individual Permit
"17000721009",1114001,IL,IL0028061,NPDES,Individual Permit
"17001216001",1114061,IL,ILG580144,NPDES,General Permit Covered Facility
"17005802001",1114256,IL,ILG580135,NPDES,General Permit Covered Facility
"17007114001",1114298,IL,IL0022497,NPDES,Individual Permit
"17007118001",1114300,IL,ILG580154,NPDES,General Permit Covered Facility
"39001666003",1080952,OH,OH0024660,NPDES,Individual Permit
"39002443001",1081001,OH,OH0020907,NPDES,Individual Permit
"39002969008",1081065,OH,OH0028924,NPDES,Individual Permit
"39004595004",1081195,OH,OH0026140,NPDES,Individual Permit
"39005936001",1081327,OH,OH0050571,NPDES,Individual Permit
"39005999001",1081331,OH,OH0026743,NPDES,Individual Permit
"39008072015",1081592,OH,OH0033839,NPDES,Individual Permit
"39008372001",1081626,OH,OH0021644,NPDES,Individual Permit
"26000036001",1088333,MI,MI0020800,NPDES,Individual Permit
"26000149002",1088388,MI,MI0024139,NPDES,Individual Permit
"26000163001",1088400,MI,MI0020958,NPDES,Individual Permit
"26000344001",1088485,MI,MI0023108,NPDES,Individual Permit
"26000727002",1088628,MI,MI0042676,NPDES,Individual Permit
"26001112001",1088683,MI,MI0045942,NPDES,Individual Permit
"26003072001",1088878,MI,MIG580208,NPDES,Individual Permit
"25000031001",1092333,MA,MA0100901,NPDES,Individual Permit
"25000059001",1092362,MA,MA0101508,NPDES,Individual Permit
"54001013001",1094767,WV,WV0020621,NPDES,Individual Permit
"54002415001",1094973,WV,WV0024953,NPDES,Individual Permit
"54002701001",1095005,WV,WV0020338,NPDES,Individual Permit
"54004012001",1095174,WV,WV0024503,NPDES,Individual Permit
"54004401001",1095232,WV,WV0042692,NPDES,Individual Permit
"01000007001",1101833,AL,AL0022195,NPDES,Individual Permit
"01000085002",1101918,AL,AL0057428,NPDES,Individual Permit
"01000267002",1102097,AL,AL0061671,NPDES,Individual Permit
"01000292001",1102119,AL,AL0061981,NPDES,Individual Permit
"01000304001",1102128,AL,AL0048372,NPDES,Individual Permit
"02000116001",1104797,AK,AK0021890,NPDES,Individual Permit
"05000004003",1104859,AR,AR0033316,NPDES,Individual Permit
"05000006002",1104864,AR,AR0043401,NPDES,Individual Permit
"05000017001",1104884,AR,AR0021768,NPDES,Individual Permit
"05000097001",1104933,AR,AR0020184,NPDES,Individual Permit
"05000360001",1105175,AR,AR0041432,NPDES,Individual Permit
"05000376001",1105187,AR,AR0047643,NPDES,Individual Permit
"05000421001",1105212,AR,AR0034606,NPDES,Individual Permit
"05000552001",1105353,AR,AR0045934,NPDES,Individual Permit
"05000622001",1105423,AR,AR0020354,NPDES,Individual Permit
"05000624001",1105425,AR,AR0035483,NPDES,Individual Permit
"05000658001",1105456,AR,"4619WR2",Non-NPDES,Land Application
"13000031004",1109003,GA,GA0024147,NPDES,Individual Permit
"13000199001",1109220,GA,GA0024503,NPDES,Individual Permit
"13000833001",1109657,GA,GA0025500,NPDES,Individual Permit
"17000013001",1113305,IL,IL0027341,NPDES,Individual Permit
"17000034001",1113325,IL,IL0065251,NPDES,Individual Permit
"17000040001",1113331,IL,ILG580186,NPDES,General Permit Covered Facility
"17000181001",1113458,IL,IL0074179,Non-NPDES,Permit not found in NPDES lookup
"17000181001",1113458,IL,ILG580268,NPDES,General Permit Covered Facility
"17000322001",1113588,IL,ILG582018,NPDES,General Permit Covered Facility
"17000352001",1113620,IL,IL0030791,NPDES,Individual Permit
"17000402001",1113668,IL,IL0021989,NPDES,Individual Permit
"17000594001",1113872,IL,ILG580158,NPDES,General Permit Covered Facility
"17000603001",1113882,IL,ILG580057,NPDES,General Permit Covered Facility
"17000614001",1113889,IL,IL0024996,NPDES,Individual Permit
"17000715001",1113989,IL,IL0021547,NPDES,Individual Permit
"17001109001",1114045,IL,IL0020575,NPDES,Individual Permit
"17003716001",1114164,IL,IL0020524,NPDES,Individual Permit
"17005318001",1114218,IL,ILG580243,NPDES,General Permit Covered Facility
"17005805001",1114259,IL,IL0075191,NPDES,Individual Permit
"17007312001",1114327,IL,ILG580113,NPDES,General Permit Covered Facility
"17009305001",1114412,IL,IL0065447,NPDES,Individual Permit
"18004859001",1120428,IN,IN0040444,NPDES,Individual Permit
"19000030001",1123479,IA,IA0035050,NPDES,Individual Permit
"19000065001",1123510,IA,IA0061468,NPDES,Individual Permit
"19000585001",1123966,IA,IA0056693,NPDES,Individual Permit
"16000001001",1128546,ID,LA000035,Non-NPDES,Land Application
"16000001001",1128546,ID,ID0021784,NPDES,Individual Permit
"16000111001",1128651,ID,ID0020311,NPDES,Individual Permit
"16000118001",1128658,ID,ID0021806,NPDES,Individual Permit
"20000408001",1130232,KS,KS0026174,NPDES,Individual Permit
"20000446001",1130265,KS,KS0099635,NPDES,Individual Permit
"20000785001",1130400,KS,KS0097110,NPDES,Individual Permit
"20000955001",1130460,KS,KS0097225,NPDES,Individual Permit
"29001007001",1133234,MO,MO0093513,NPDES,Individual Permit
"29001113001",1133394,MO,MO0104370,NPDES,Individual Permit
"29001217001",1133549,MO,MO0099961,NPDES,Individual Permit
"29002120001",1133697,MO,MO0025186,NPDES,Individual Permit
"19000136001",1123564,IA,IA0021067,NPDES,Individual Permit
"19000275001",1123689,IA,IA0047988,NPDES,Individual Permit
"19000386001",1123782,IA,IA0047902,NPDES,Individual Permit
"19000407001",1123801,IA,IA0031232,NPDES,Individual Permit
"19000498001",1123889,IA,IA0036544,NPDES,Individual Permit
"19000513001",1123902,IA,IA0028614,NPDES,Individual Permit
"19000615001",1123993,IA,IA0027391,NPDES,Individual Permit
"19001027001",1124306,IA,IA0058726,NPDES,Individual Permit
"16000089001",1128639,ID,ID0024490,NPDES,Individual Permit
"20000105001",1130117,KS,KS0031461,NPDES,Individual Permit
"20000130001",1130139,KS,KS0090999,NPDES,Individual Permit
"20000203001",1130198,KS,KS0047236,NPDES,Individual Permit
"20000315001",1130220,KS,KS0097055,NPDES,Individual Permit
"20000476001",1130292,KS,KS0086568,NPDES,Individual Permit
"20000724001",1130381,KS,KS0046027,NPDES,Individual Permit
"20001102001",1130498,KS,KS0098647,NPDES,Individual Permit
"20001238001",1130562,KS,KS0085979,NPDES,Individual Permit
"29001049001",1133330,MO,MO0099171,NPDES,Individual Permit
"29001052001",1133332,MO,MO0095567,NPDES,Individual Permit
"29001123001",1133403,MO,MO0099678,NPDES,Individual Permit
"29002005001",1133625,MO,MO0113808,NPDES,Individual Permit
"29002233001",1133744,MO,MO0133086,NPDES,Individual Permit
"29002374001",1133812,MO,MO0048054,NPDES,Individual Permit
"29002489001",1133864,MO,MO0028592,NPDES,Individual Permit
"29002489002",1133865,MO,MO0028584,NPDES,Individual Permit
"29003087002",1133917,MO,MO0023281,NPDES,Individual Permit
"29003246001",1133943,MO,MO0027570,NPDES,Individual Permit
"29004084001",1134098,MO,MO0099830,NPDES,Individual Permit
"21000100001",1139564,KY,KY0063649,NPDES,Individual Permit
"23000019001",1142450,ME,ME0101320,NPDES,Individual Permit
"72000002001",1144020,PR,PR0023710,NPDES,Individual Permit
"72000005005",1144041,PR,PR0025658,NPDES,Individual Permit
"31000913001",1145881,NE,NE0021725,NPDES,Individual Permit
"31001045001",1145901,NE,NE0043702,NPDES,Individual Permit
"31001695001",1145979,NE,NE0021245,NPDES,Individual Permit
"31002215001",1146042,NE,NE0030767,NPDES,Individual Permit
"31002295001",1146051,NE,NE0040959,NPDES,Individual Permit
"27000223001",1148084,MN,MN0040789,Non-NPDES,Permit not found in NPDES lookup
"27001802001",1148240,MN,MN0021121,NPDES,Individual Permit
"27009401001",1148479,MN,MN0022764,NPDES,Individual Permit
"27009620001",1148573,MN,MN0025119,Non-NPDES,Permit not found in NPDES lookup
"38000045001",1151298,ND,NDG320958,NPDES,General Permit Covered Facility
"38000066001",1151319,ND,NDG320095,NPDES,General Permit Covered Facility
"38000067001",1151320,ND,NDG123761,NPDES,General Permit Covered Facility
"37000703001",1153122,NC,NC0021521,NPDES,Individual Permit
"37001401002",1153195,NC,NC0023736,NPDES,Individual Permit
"37008207001",1153694,NC,WQ0002621,Non-NPDES,Land Application
"45000219003",1157114,SC,SC0021733,NPDES,Individual Permit
"28000845001",1160386,MS,MS0036234,NPDES,Individual Permit
"41000070001",1164332,OR,OR0020699,NPDES,Individual Permit
"41000071001",1164333,OR,OR0020818,NPDES,Individual Permit
"41000157001",1164400,OR,OR0022390,NPDES,Individual Permit
"41000164001",1164405,OR,OR0020761,NPDES,Individual Permit
"47000215001",1166001,TN,TN0063886,NPDES,Individual Permit
"47000245002",1166006,TN,TN0024210,NPDES,Individual Permit
"47000580001",1166063,TN,TN0067733,NPDES,Individual Permit
"22000700003",1168223,LA,LA0036391,NPDES,Individual Permit
"22000875001",1168238,LA,LA0043974,NPDES,Individual Permit
"22003281002",1168486,LA,LA0080489,Non-NPDES,Permit not found in NPDES lookup
"22003311001",1168512,LA,LA0033014,NPDES,Individual Permit
"22003346001",1168533,LA,LA0042544,NPDES,Individual Permit
"40000533001",1172749,OK,OK0028878,NPDES,Individual Permit
"40000570001",1172764,OK,OK0028321,NPDES,Individual Permit
"40000640001",1172799,OK,OK0022772,NPDES,Individual Permit
"40000804001",1172879,OK,OK0020281,NPDES,Individual Permit
"06004009002",1175478,CA,CA0053619,NPDES,Individual Permit
"06008019001",1175972,CA,R8-01-009,Non-NPDES,State
"06008019001",1175972,CA,CA0105619,NPDES,Individual Permit
"46000079001",1179182,SD,SD0022659,NPDES,Individual Permit
"46000089001",1179189,SD,SD0023361,NPDES,Individual Permit
"53000982004",1180883,WA,WA0040479,NPDES,Individual Permit
"53002145001",1181039,WA,WA0020559,NPDES,Individual Permit
"53002570001",1181089,WA,WA0024546,NPDES,Individual Permit
"48001127001",1182930,TX,TX0107492,NPDES,Individual Permit
"48003029001",1183192,TX,TX0075647,NPDES,Individual Permit
"48003060001",1183218,TX,TX0075396,NPDES,Individual Permit
"48003076001",1183227,TX,TX0075868,NPDES,Individual Permit
"48004111002",1183420,TX,TX0023116,NPDES,Individual Permit
"48005010001",1183572,TX,TX0052931,NPDES,Individual Permit
"48005036001",1183593,TX,TX0027545,NPDES,Individual Permit
"48007021003",1183795,TX,TX0098914,NPDES,Individual Permit
"48007039043",1183838,TX,TX0063002,NPDES,Individual Permit
"48007142001",1183956,TX,TX0023833,NPDES,Individual Permit
"48007709001",1184229,TX,TX0075795,NPDES,Individual Permit
"48008015001",1184357,TX,TX0077801,NPDES,Individual Permit
"48008015004",1184360,TX,TX0077801,NPDES,Individual Permit
"51000002001",1192578,VA,VA0025054,NPDES,Individual Permit
"51000071002",1192657,VA,VA0076881,NPDES,Individual Permit
"51000074001",1192660,VA,VA0026417,NPDES,Individual Permit
"17005323001",1114221,IL,ILG580140,NPDES,General Permit Covered Facility
"17006504001",1114282,IL,ILG580272,NPDES,General Permit Covered Facility
"17007416001",1114337,IL,IL0029980,NPDES,Individual Permit
"17007521001",1114354,IL,IL0031241,NPDES,Individual Permit
"17008501001",1114389,IL,IL0047236,NPDES,Individual Permit
"17009011001",1114396,IL,ILG580048,NPDES,General Permit Covered Facility
"17009201001",1114407,IL,ILG580001,NPDES,General Permit Covered Facility
"18000880001",1120231,IN,IN0023892,NPDES,Individual Permit
"18001833001",1120259,IN,IN0022624,NPDES,Individual Permit
"18005831001",1120516,IN,IN0021113,NPDES,Individual Permit
"15000003002",1123267,HI,HI0021296,NPDES,Individual Permit
"15000003022",1123275,HI,HI0020109,NPDES,Individual Permit
"19000006001",1123455,IA,IA0057754,NPDES,Individual Permit
"19000029001",1123478,IA,IA0042854,NPDES,Individual Permit
"19000037001",1123485,IA,IA0028517,NPDES,Individual Permit
"19000089001",1123528,IA,IA0028975,NPDES,Individual Permit
"19000102001",1123540,IA,IA0062006,NPDES,Individual Permit
"19000279001",1123693,IA,IA0026603,NPDES,Individual Permit
"19000528001",1123917,IA,IA0021288,NPDES,Individual Permit
"19000630001",1124006,IA,IA0073601,NPDES,Individual Permit
"19000773001",1124123,IA,IA0032522,NPDES,Individual Permit
"19000855001",1124200,IA,IA0035033,NPDES,Individual Permit
"19000907001",1124244,IA,IA0071196,NPDES,Individual Permit
"16000048001",1128594,ID,LA0105-02,Non-NPDES,Land Application
"20000402001",1130227,KS,KS0096733,NPDES,Individual Permit
"20000462001",1130279,KS,KS0099139,NPDES,Individual Permit
"29001026003",1133299,MO,MO0106658,NPDES,Individual Permit
"29001047001",1133328,MO,MO0023299,NPDES,Individual Permit
"29001172001",1133495,MO,MO0055204,NPDES,Individual Permit
"29002154001",1133711,MO,MO0025844,NPDES,Individual Permit
"29002401001",1133826,MO,MO0104299,NPDES,Individual Permit
"29004094001",1134104,MO,MO0129828,NPDES,Individual Permit
"21000001001",1139468,KY,KY0021491,NPDES,Individual Permit
"23000044001",1142478,ME,ME0100978,NPDES,Individual Permit
"23000150001",1142585,ME,ME0102491,NPDES,Individual Permit
"78000001006",1143871,VI,VI0020133,NPDES,Individual Permit
"32000021002",1144661,NV,NV0020168,Non-NPDES,Permit not found in NPDES lookup
"35000019001",1145020,NM,NM0020273,NPDES,Individual Permit
"35000112003",1145113,NM,NM0020681,NPDES,Individual Permit
"31000956001",1145890,NE,NE0023779,NPDES,Individual Permit
"31001700001",1145980,NE,NE0025399,NPDES,Individual Permit
"27000001005",1147880,MN,MN0029998,NPDES,Individual Permit
"27000146001",1148015,MN,MN0025925,Non-NPDES,Permit not found in NPDES lookup
"27000146001",1148015,MN,MNG580178,NPDES,General Permit Covered Facility
"27000166001",1148031,MN,MN0023337,NPDES,Individual Permit
"27000255001",1148108,MN,MN0021202,NPDES,Individual Permit
"27007516001",1148423,MN,MN0051004,NPDES,Individual Permit
"38000043001",1151296,ND,NDG321369,NPDES,General Permit Covered Facility
"38000239001",1151479,ND,NDG320460,NPDES,General Permit Covered Facility
"38000358001",1151594,ND,NDG220389,NPDES,General Permit Covered Facility
"37001104001",1153165,NC,NC0024911,NPDES,Individual Permit
"37003301001",1153336,NC,NC0030317,NPDES,Individual Permit
"37003901003",1153389,NC,NC0025054,NPDES,Individual Permit
"37008102001",1153681,NC,NC0025909,NPDES,Individual Permit
"37008107001",1153684,NC,NC0025381,NPDES,Individual Permit
"37009401001",1153781,NC,NC0048861,NPDES,Individual Permit
"30000022001",1159093,MT,MT0022713,NPDES,Individual Permit
"28000110001",1160199,MS,MS0023159,NPDES,Individual Permit
"41000282001",1164488,OR,OR0022560,NPDES,Individual Permit
"47000170002",1165988,TN,TN0023531,NPDES,Individual Permit
"22000535001",1168205,LA,LA0049883,NPDES,Individual Permit
"22000640001",1168217,LA,LA0033260,NPDES,Individual Permit
"22003008001",1168291,LA,LA0039055,NPDES,Individual Permit
